Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Volume_Change,Volume_Change_Lag1
2019-03-22,25844.65,25877.01,25501.45,25502.32,25502.32,386510000,-1.7725173721647058,15.29008202833706,4.121373998384992
2019-03-25,25490.72,25603.27,25372.26,25516.83,25516.83,303120000,0.0568967842925705,-21.575120954179717,15.29008202833706
2019-03-26,25649.56,25796.29,25544.78,25657.73,25657.73,305110000,0.5521845777864964,0.6565056743204067,-21.575120954179717
2019-03-27,25676.34,25758.17,25425.27,25625.59,25625.59,270340000,-0.12526439400523115,-11.395890006882759,0.6565056743204067
2019-03-28,25693.32,25743.41,25576.69,25717.46,25717.46,237170000,0.3585088187237906,-12.269734408522604,-11.395890006882759
2019-03-29,25827.31,25949.32,25771.67,25928.68,25928.68,300620000,0.8213097249883949,26.752962010372315,-12.269734408522604
2019-04-01,26075.1,26280.9,26071.69,26258.42,26258.42,295570000,1.2717191928011573,-1.6798616193200666,26.752962010372315
2019-04-02,26213.55,26221.24,26122.31,26179.13,26179.13,250940000,-0.3019602855007908,-15.099637987617143,-1.6798616193200666
2019-04-03,26238.03,26282.17,26138.47,26218.13,26218.13,271980000,0.14897362899377598,8.384474376344953,-15.099637987617143
2019-04-04,26213.42,26398.9,26212.78,26384.63,26384.63,233040000,0.6350567336419477,-14.317229208030003,8.384474376344953
2019-04-05,26427.56,26487.57,26370.82,26424.99,26424.99,229550000,0.15296784529477137,-1.4975969790593902,-14.317229208030003
2019-04-08,26312.67,26344.65,26246.03,26341.02,26341.02,229380000,-0.3177673860992991,-0.07405793944674777,-1.4975969790593902
2019-04-09,26243.54,26246.34,26103.14,26150.58,26150.58,244410000,-0.7229788368104173,6.552445723253997,-0.07405793944674777
2019-04-10,26173.71,26209.49,26101.24,26157.16,26157.16,203130000,0.0251619658149016,-16.889652632870998,6.552445723253997
2019-04-11,26188.21,26229.88,26062.59,26143.05,26143.05,211680000,-0.0539431650836697,4.209127159946835,-16.889652632870998
2019-04-12,26357.79,26436.68,26309.72,26412.3,26412.3,369910000,1.029910435086956,74.74962207105065,4.209127159946835
2019-04-15,26407.76,26424.85,26316.42,26384.77,26384.77,250620000,-0.10423174051482631,-32.24838474223459,74.74962207105065
2019-04-16,26482.19,26530.71,26397.19,26452.66,26452.66,302340000,0.25730753006374396,20.636820684701938,-32.24838474223459
2019-04-17,26468.53,26501.02,26391.86,26449.54,26449.54,367780000,-0.011794655055474834,21.64450618508964,20.636820684701938
2019-04-18,26463.37,26602.42,26444.53,26559.54,26559.54,332850000,0.4158862498175875,-9.497525694708797,21.64450618508964
2019-04-22,26510.77,26553.05,26458.61,26511.05,26511.05,232570000,-0.18257093308092776,-30.127685143458017,-9.497525694708797
2019-04-23,26513.83,26695.96,26503.56,26656.39,26656.39,311690000,0.5482242310282048,34.01986498688567,-30.127685143458017
2019-04-24,26652.56,26680.58,26582.86,26597.05,26597.05,283370000,-0.22261078863267114,-9.08595078443325,34.01986498688567
2019-04-25,26426.37,26536.48,26310.28,26462.08,26462.08,296730000,-0.5074622937506157,4.714683982072909,-9.08595078443325
2019-04-26,26454.62,26543.56,26392.55,26543.33,26543.33,317290000,0.3070431349311953,6.928857884271888,4.714683982072909
2019-04-29,26559.87,26602.54,26520.75,26554.39,26554.39,279450000,0.04166771840607986,-11.925998298086926,6.928857884271888
2019-04-30,26594.56,26614.04,26419.47,26592.91,26592.91,340320000,0.14506076019822345,21.782071926999457,-11.925998298086926
2019-05-01,26639.06,26689.39,26426.38,26430.14,26430.14,303850000,-0.6120804379813993,-10.716384579219563,21.782071926999457
2019-05-02,26407.15,26454.69,26180.36,26307.79,26307.79,287610000,-0.46291847110911943,-5.344742471614284,-10.716384579219563
2019-05-03,26379.14,26534.96,26370.09,26504.95,26504.95,248900000,0.7494358134985779,-13.459198219811553,-5.344742471614284
2019-05-06,26160.62,26476.27,26033.95,26438.48,26438.48,283020000,-0.250783344243255,13.70831659300924,-13.459198219811553
2019-05-07,26276.9,26276.9,25789.71,25965.09,25965.09,334960000,-1.7905341002962372,18.352059925093634,13.70831659300924
2019-05-08,25933.79,26118.1,25889.41,25967.33,25967.33,276420000,0.008626967978941913,-17.476713637449247,18.352059925093634
2019-05-09,25878.85,25884.89,25517.39,25828.36,25828.36,334760000,-0.5351724647855605,21.105563996816446,-17.476713637449247
2019-05-10,25763.72,26019.32,25469.86,25942.37,25942.37,294580000,0.4414140115748699,-12.00262874895448,21.105563996816446
2019-05-13,25568.06,25568.06,25222.51,25324.99,25324.99,361240000,-2.379813409491871,22.62882748319641,-12.00262874895448
2019-05-14,25384.03,25688.96,25384.03,25532.05,25532.05,291570000,0.8176113791160233,-19.286347026907325,22.62882748319641
2019-05-15,25400.13,25724.89,25341.94,25648.02,25648.02,270720000,0.45421342978726464,-7.150941454882187,-19.286347026907325
2019-05-16,25692.14,25957.63,25692.14,25862.68,25862.68,320960000,0.836945697952518,18.55791962174942,-7.150941454882187
2019-05-17,25719.95,25948.74,25657.78,25764.0,25764.0,283760000,-0.38155365182571677,-11.590229312063805,18.55791962174942
2019-05-20,25655.31,25751.71,25560.55,25679.9,25679.9,279560000,-0.3264244682502637,-1.4801240484916822,-11.590229312063805
2019-05-21,25782.34,25898.27,25779.61,25877.33,25877.33,260870000,0.7688114050288464,-6.685505794820434,-1.4801240484916822
2019-05-22,25818.46,25878.21,25755.11,25776.61,25776.61,241760000,-0.38922098995530785,-7.32548779085368,-6.685505794820434
2019-05-23,25657.99,25657.99,25328.09,25490.47,25490.47,316940000,-1.110076150432504,31.0969556585043,-7.32548779085368
2019-05-24,25551.07,25670.81,25496.2,25585.69,25585.69,201370000,0.3735513703748694,-36.46431501230517,31.0969556585043
2019-05-28,25616.55,25717.63,25342.28,25347.77,25347.77,358980000,-0.9298947966617233,78.26885832050453,-36.46431501230517
2019-05-29,25231.46,25231.46,24938.24,25126.41,25126.41,298930000,-0.873291812258048,-16.727951417906294,78.26885832050453
2019-05-30,25139.94,25218.54,25066.75,25169.88,25169.88,215240000,0.17300521642367173,-27.996520924631184,-16.727951417906294
2019-05-31,25046.31,25046.31,24809.51,24815.04,24815.04,292230000,-1.4097802611693022,35.76937372235645,-27.996520924631184
2019-06-03,24830.16,24935.21,24680.57,24819.78,24819.78,328240000,0.019101319199954503,12.322485713308007,35.76937372235645
2019-06-04,24962.82,25343.77,24962.82,25332.18,25332.18,281690000,2.064482441020843,-14.181696319766024,12.322485713308007
2019-06-05,25451.0,25544.66,25373.58,25539.57,25539.57,262660000,0.8186820084177482,-6.755653377826687,-14.181696319766024
2019-06-06,25567.45,25800.3,25518.05,25720.66,25720.66,248070000,0.709056573779443,-5.554709510393662,-6.755653377826687
2019-06-07,25768.72,26072.75,25768.72,25983.94,25983.94,263010000,1.023612924396189,6.022493650985616,-5.554709510393662
2019-06-10,26090.22,26210.61,26054.31,26062.68,26062.68,249280000,0.30303333520629305,-5.220333827611112,6.022493650985616
2019-06-11,26180.59,26248.67,25998.87,26048.51,26048.51,253490000,-0.05436892905872348,1.6888639281129603,-5.220333827611112
2019-06-12,26040.3,26082.1,25958.66,26004.83,26004.83,223690000,-0.16768713450403538,-11.755887806225097,1.6888639281129603
2019-06-13,26036.94,26146.91,25995.71,26106.77,26106.77,213400000,0.39200410077666614,-4.600116232285756,-11.755887806225097
2019-06-14,26076.36,26162.28,25988.09,26089.61,26089.61,208020000,-0.06573007691108579,-2.521087160262414,-4.600116232285756
2019-06-17,26108.53,26165.78,26049.8,26112.53,26112.53,199500000,0.08785106408260024,-4.0957600230747016,-2.521087160262414
2019-06-18,26228.9,26527.19,26227.8,26465.54,26465.54,273490000,1.3518797297695784,37.08771929824562,-4.0957600230747016
2019-06-19,26490.16,26569.75,26415.05,26504.0,26504.0,240950000,0.1453210476717981,-11.898058429924308,37.08771929824562
2019-06-20,26665.38,26798.63,26539.69,26753.17,26753.17,278170000,0.940122245698749,15.44718821332227,-11.898058429924308
2019-06-21,26749.12,26907.37,26705.87,26719.13,26719.13,485560000,-0.1272372582389214,74.55512815903944,15.44718821332227
2019-06-24,26727.61,26806.52,26723.37,26727.54,26727.54,232390000,0.03147557573917048,-52.1397973473927,74.55512815903944
2019-06-25,26731.61,26752.31,26527.66,26548.22,26548.22,282160000,-0.6709184608834184,21.416584190369647,-52.1397973473927
2019-06-26,26599.42,26660.04,26536.33,26536.82,26536.82,274340000,-0.04294073199635484,-2.771477176070314,21.416584190369647
2019-06-27,26523.72,26607.24,26465.32,26526.58,26526.58,246930000,-0.038587894103359055,-9.991251731428152,-2.771477176070314
2019-06-28,26605.93,26638.35,26522.27,26599.96,26599.96,499350000,0.2766281970762785,102.22330215040701,-9.991251731428152
2019-07-01,26805.86,26890.64,26616.21,26717.43,26717.43,267670000,0.4416172054394041,-46.39631520977271,102.22330215040701
2019-07-02,26719.53,26787.56,26632.65,26786.68,26786.68,219270000,0.2591940916472968,-18.081966600665,-46.39631520977271
2019-07-03,26832.32,26966.0,26831.44,26966.0,26966.0,149840000,0.6694371978908986,-31.66415834359465,-18.081966600665
2019-07-05,26867.75,26950.81,26733.33,26922.12,26922.12,192170000,-0.16272342950381935,28.25013347570742,-31.66415834359465
2019-07-08,26835.64,26839.14,26744.87,26806.14,26806.14,214290000,-0.43079816894062706,11.510641619399497,28.25013347570742
2019-07-09,26725.12,26807.7,26665.57,26783.49,26783.49,218330000,-0.08449556706037198,1.885295627420791,11.510641619399497
2019-07-10,26851.96,26983.45,26813.11,26860.2,26860.2,207990000,0.28640778330231154,-4.735950167178126,1.885295627420791
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000,0.8483927893314203,21.303908841771246,-4.735950167178126
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000,0.9005806243927106,-1.5497423701942181,21.303908841771246
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000,0.09926083060789459,-19.590160634486086,-1.5497423701942181
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000,-0.08600410246513146,13.15275622089822,-19.590160634486086
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,193930000,-0.4235497773418917,-14.19026548672566,13.15275622089822
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,216070000,0.011462223340696909,11.416490486257924,-14.19026548672566
2019-07-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000,-0.2526175505464745,33.146665432498736,11.416490486257924
2019-07-22,27174.18,27227.77,27088.9,27171.9,27171.9,216310000,0.06518328656339722,-24.81142896868157,33.146665432498736
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,248850000,0.6524755353876532,15.043225001155758,-24.81142896868157
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,244320000,-0.28966122945505157,-1.8203737191078928,15.043225001155758
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,241420000,-0.4730111547610827,-1.1869679109364761,-1.8203737191078928
2019-07-26,27166.0,27213.7,27123.25,27192.45,27192.45,233650000,0.18963943085328339,-3.218457460028168,-1.1869679109364761
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,250850000,0.10627950037600531,7.361438048362934,-3.218457460028168
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000,-0.08570478686765748,16.902531393262898,7.361438048362934
2019-07-31,27244.67,27281.65,26719.6,26864.27,26864.27,385150000,-1.2271113853140725,31.33844842284741,16.902531393262898
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,386320000,-1.0454406540732486,0.30377774892897946,31.33844842284741
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,327640000,-0.37019315046746826,-15.189480223648788,0.30377774892897946
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,422240000,-2.8969972070994054,28.87315346111585,-15.189480223648788
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,318160000,1.2123149234730457,-24.649488442591895,28.87315346111585
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000,-0.08624822893391615,8.370002514458141,-24.649488442591895
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,282530000,1.4269965820832509,-18.057368253139593,8.370002514458141
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000,-0.3440342191788015,-14.961243053834995,-18.057368253139593
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000,-1.4874023488023136,-17.010738366769328,-14.961243053834995
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000,1.4807826867322404,54.92251366668339,-17.010738366769328
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000,-3.046014997768265,14.033667853674325,54.92251366668339
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,332600000,0.39235586995309824,-5.578424414478356,14.033667853674325
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000,1.1986994216828473,-16.954299458809384,-5.578424414478356
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000,0.9649227517102954,-8.53336229680316,-16.954299458809384
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000,-0.6632667311759155,-5.755224825839134,-8.53336229680316
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000,0.9255293416181365,-12.309953800923978,-5.755224825839134
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000,0.18894977737053953,6.714880980889881,-12.309953800923978
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000,-2.3744259537471835,63.48458327723172,6.714880980889881
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000,1.0532250701356771,-38.84038873332235,63.48458327723172
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000,-0.46693228999148406,18.291588113834266,-38.84038873332235
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000,1.0016331819116209,-21.42450574887109,18.291588113834266
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000,1.2526837736834606,0.7630269957019431,-21.42450574887109
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000,0.15563921895891397,3.5993290198897743,0.7630269957019431
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000,-1.0803960720031647,3.261472982975566,3.5993290198897743
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000,0.9091424235068368,-9.184176336185656,3.261472982975566
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000,1.4140518078410214,26.619308371565296,-9.184176336185656
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000,0.25931461773447406,-18.299762340748828,26.619308371565296
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000,0.1419910693028381,30.24320457796852,-18.299762340748828
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000,0.2754559164331205,18.021382542472164,30.24320457796852
2019-09-11,26928.05,27137.04,26885.48,27137.04,27137.04,272590000,0.8458373142797848,-15.434013774275613,18.021382542472164
2019-09-12,27197.32,27306.73,27105.01,27182.45,27182.45,250010000,0.16733586271753254,-8.28350269635717,-15.434013774275613
2019-09-13,27216.67,27277.55,27193.95,27219.52,27219.52,255260000,0.13637475650649655,2.0999160033598585,-8.28350269635717
2019-09-16,27146.06,27172.87,27032.56,27076.82,27076.82,220620000,-0.5242561220771047,-13.570477160542193,2.0999160033598585
2019-09-17,27010.12,27110.8,26984.14,27110.8,27110.8,223580000,0.12549479591767998,1.3416734656876095,-13.570477160542193
2019-09-18,27075.39,27161.93,26899.15,27147.08,27147.08,212860000,0.13382120778435702,-4.794704356382507,1.3416734656876095
2019-09-19,27186.05,27272.17,27064.21,27094.79,27094.79,212360000,-0.192617401208528,-0.23489617589025347,-4.794704356382507
2019-09-20,27102.18,27194.75,26926.68,26935.07,26935.07,497640000,-0.5894860229586629,134.33791674514976,-0.23489617589025347
2019-09-23,26851.45,27011.07,26831.34,26949.99,26949.99,204240000,0.0553924678866613,-58.95828309621414,134.33791674514976
2019-09-24,27034.07,27079.68,26704.96,26807.77,26807.77,301750000,-0.5277181921032326,47.74285154719937,-58.95828309621414
2019-09-25,26866.71,27016.56,26755.86,26970.71,26970.71,237220000,0.6078088554176686,-21.385252692626345,47.74285154719937
2019-09-26,27004.11,27015.07,26803.84,26891.12,26891.12,229180000,-0.29509790435624517,-3.3892589157743847,-21.385252692626345
2019-09-27,26987.26,27012.54,26715.82,26820.25,26820.25,217780000,-0.2635442480640404,-4.974256043284752,-3.3892589157743847
2019-09-30,26852.33,26998.86,26852.33,26916.83,26916.83,222680000,0.3601010430551499,2.2499770410506104,-4.974256043284752
2019-10-01,26962.54,27046.21,26562.22,26573.04,26573.04,260110000,-1.2772306397150102,16.808873720136507,2.2499770410506104
2019-10-02,26425.86,26438.04,25974.12,26078.62,26078.62,309640000,-1.8606075932599442,19.041943793010653,16.808873720136507
2019-10-03,26039.02,26205.2,25743.46,26201.04,26201.04,241610000,0.4694266797859781,-21.97067562330448,19.041943793010653
2019-10-04,26271.7,26590.74,26271.7,26573.72,26573.72,221310000,1.4223862869565451,-8.401970117130908,-21.97067562330448
2019-10-07,26502.33,26655.84,26424.54,26478.02,26478.02,195200000,-0.3601302339303669,-11.797930504721887,-8.401970117130908
2019-10-08,26276.59,26421.81,26139.8,26164.04,26164.04,244590000,-1.1858137428705007,25.302254098360667,-11.797930504721887
2019-10-09,26308.23,26424.31,26249.75,26346.01,26346.01,190060000,0.6954965670439073,-22.294451939981197,25.302254098360667
2019-10-10,26317.35,26603.31,26314.51,26496.67,26496.67,217680000,0.5718512974070888,14.532252972745452,-22.294451939981197
2019-10-11,26694.2,27013.97,26694.2,26816.59,26816.59,282080000,1.2073970049821359,29.58471150312385,14.532252972745452
2019-10-14,26766.43,26874.33,26749.18,26787.36,26787.36,178620000,-0.10899969011719524,-36.67753828701078,29.58471150312385
2019-10-15,26811.2,27120.11,26811.2,27024.8,27024.8,245510000,0.8863882069752194,37.44821408576866,-36.67753828701078
2019-10-16,26972.31,27058.34,26943.29,27001.98,27001.98,214660000,-0.08444095793492812,-12.565679605718705,37.44821408576866
2019-10-17,27032.38,27112.16,26970.29,27025.88,27025.88,222540000,0.08851202763648924,3.6709214571881033,-12.565679605718705
2019-10-18,27004.49,27018.25,26770.13,26770.2,26770.2,288970000,-0.9460561506230314,29.850813336928184,3.6709214571881033
2019-10-21,26852.67,26852.67,26747.62,26827.64,26827.64,241030000,0.21456694384054398,-16.58995743502786,29.850813336928184
2019-10-22,26850.43,26946.64,26782.61,26788.1,26788.1,265510000,-0.14738530858473542,10.156412064888197,-16.58995743502786
2019-10-23,26835.24,26896.89,26745.0,26833.95,26833.95,247680000,0.1711580888528852,-6.71537795186622,10.156412064888197
2019-10-24,26893.93,26931.78,26714.34,26805.53,26805.53,253590000,-0.10591060950774223,2.3861434108527035,-6.71537795186622
2019-10-25,26789.61,27015.37,26765.68,26958.06,26958.06,274610000,0.5690243766864667,8.288970385267568,2.3861434108527035
2019-10-28,27040.33,27167.88,27028.71,27090.72,27090.72,290770000,0.49209772513303385,5.884709223990381,8.288970385267568
2019-10-29,27061.07,27165.94,27039.76,27071.46,27071.46,269610000,-0.07109445596130692,-7.277229425318977,5.884709223990381
2019-10-30,27110.71,27204.36,26999.64,27186.69,27186.69,231750000,0.4256512208798524,-14.042505841771447,-7.277229425318977
2019-10-31,27188.37,27188.37,26918.29,27046.23,27046.23,273830000,-0.5166498753617965,18.157497303128366,-14.042505841771447
2019-11-01,27142.95,27347.43,27142.95,27347.36,27347.36,270870000,1.1133899253241708,-1.0809626410546724,18.157497303128366
2019-11-04,27402.06,27517.58,27402.06,27462.11,27462.11,273030000,0.4196017458357959,0.7974305017167005,-1.0809626410546724
2019-11-05,27500.23,27560.36,27453.55,27492.63,27492.63,286350000,0.11113494192545037,4.878584770904304,0.7974305017167005
2019-11-06,27502.74,27526.05,27407.81,27492.56,27492.56,237910000,-0.00025461369100865383,-16.916361096560152,4.878584770904304
2019-11-07,27590.16,27774.67,27590.16,27674.8,27674.8,259020000,0.6628702456228153,8.87310327434745,-16.916361096560152
2019-11-08,27686.2,27694.95,27578.97,27681.24,27681.24,221440000,0.023270267535813183,-14.508532159678788,8.87310327434745
2019-11-11,27580.66,27714.39,27517.67,27691.49,27691.49,202350000,0.037028688021201184,-8.620845375722542,-14.508532159678788
2019-11-12,27701.59,27770.86,27635.32,27691.49,27691.49,213670000,0.0,5.594267358537186,-8.620845375722542
2019-11-13,27622.04,27806.4,27587.2,27783.59,27783.59,278390000,0.33259315407008216,30.289699068657285,5.594267358537186
2019-11-14,27757.2,27800.71,27676.97,27781.96,27781.96,303970000,-0.005866772436535772,9.188548439239907,30.289699068657285
2019-11-15,27843.54,28004.89,27843.54,28004.89,28004.89,283720000,0.8024271865627819,-6.6618416291081335,9.188548439239907
2019-11-18,27993.22,28040.97,27969.24,28036.22,28036.22,252320000,0.11187331926674204,-11.067249400817703,-6.6618416291081335
2019-11-19,28079.76,28090.21,27894.52,27934.02,27934.02,245890000,-0.36452845640390086,-2.548351299936591,-11.067249400817703
2019-11-20,27879.55,27897.28,27675.28,27821.09,27821.09,258140000,-0.4042740715443083,4.981902476717237,-2.548351299936591
2019-11-21,27820.28,27828.33,27708.34,27766.29,27766.29,232020000,-0.19697287201903002,-10.118540326954362,4.981902476717237
2019-11-22,27831.23,27898.46,27773.98,27875.62,27875.62,214780000,0.3937508395972067,-7.430393931557622,-10.118540326954362
2019-11-25,27917.77,28068.69,27917.77,28066.47,28066.47,248420000,0.6846484490748539,15.662538411397708,-7.430393931557622
2019-11-26,28080.75,28146.02,28042.21,28121.68,28121.68,324050000,0.1967115921596152,30.44440866274858,15.662538411397708
2019-11-27,28156.47,28174.97,28075.23,28164.0,28164.0,198210000,0.15048887548680945,-38.83351334670575,30.44440866274858
2019-11-29,28103.16,28119.51,28042.53,28051.41,28051.41,120630000,-0.3997656582871767,-39.14030573634024,-38.83351334670575
2019-12-02,28109.74,28109.84,27782.35,27783.04,27783.04,236610000,-0.956707702037074,96.14523750310869,-39.14030573634024
2019-12-03,27501.98,27524.74,27325.13,27502.81,27502.81,275350000,-1.008636923821149,16.37293436456617,96.14523750310869
2019-12-04,27634.63,27727.45,27612.08,27649.78,27649.78,218200000,0.534381759536573,-20.755402215362263,16.37293436456617
2019-12-05,27736.05,27745.2,27562.8,27677.79,27677.79,208600000,0.10130279517595042,-4.3996333638863465,-20.755402215362263
2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,223310000,1.2185582736193856,7.051773729626087,-4.3996333638863465
2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,217000000,-0.3764403859924048,-2.82566835341006,7.051773729626087
2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,213250000,-0.09989394330265355,-1.7281105990783363,-2.82566835341006
2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,213510000,0.10609101590575154,0.1219226260257944,-1.7281105990783363
2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000,0.7908983100034739,30.082900098356056,0.1219226260257944
2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,250660000,0.011837032850436913,-9.750126017138328,30.082900098356056
2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000,0.35723704460361994,14.405968243836265,-9.750126017138328
2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000,0.1107455794735035,0.0,14.405968243836265
2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000,-0.09863035409287679,1.0879799142169633,0.0
2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000,0.487547841163094,-9.424264376142677,1.0879799142169633
2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000,0.2753289993008501,129.9501085424839,-9.424264376142677
2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,223530000,0.3389200315303764,-62.978237106230736,129.9501085424839
2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,86150000,-0.12636800899986644,-61.45931194917908,-62.978237106230736
2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000,0.371517896438589,81.04468949506673,-61.45931194917908
2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,182280000,0.08339916405177838,16.86862858241969,81.04468949506673
2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,181600000,-0.6392680673870665,-0.37305244678516036,16.86862858241969
2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000,0.2680754152709408,6.464757709251101,-0.37305244678516036
2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,251820000,1.1575965609893268,30.247232854039517,6.464757709251101
2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000,-0.8102865377154544,-4.856643634341995,30.247232854039517
2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,252760000,0.23921874301551238,5.4968905213072405,-4.856643634341995
2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,258900000,-0.41702405779389107,2.429181832568439,5.4968905213072405
2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,291750000,0.5646928597017542,12.688296639629204,2.429181832568439
2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,275060000,0.7368562770198261,-5.720651242502139,12.688296639629204
2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,237830000,-0.45975225248559015,-13.535228677379486,-5.720651242502139
2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,249830000,0.28892820057888624,5.045620821595254,-13.535228677379486
2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,287440000,0.11284444452130948,15.054236881079142,5.045620821595254
2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,260270000,0.31289230319488937,-9.452407458947953,15.054236881079142
2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000,0.9211780000289327,-3.135205747877201,-9.452407458947953
2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,321820000,0.1722323026701167,27.65062869382413,-3.135205747877201
2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000,-0.5181255345320435,-0.3666645951152847,27.65062869382413
2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000,-0.033463442302450463,-11.601796407185628,-0.3666645951152847
2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000,-0.08969971154244583,8.333333333333325,-11.601796407185628
2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000,-0.5842231625485361,23.7575718100697,8.333333333333325
2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000,-1.565830382000799,-11.247072445461958,23.7575718100697
2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,330140000,0.6554923990215844,-2.114033267115367,-11.247072445461958
2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,302290000,0.04038596448472376,-8.435815108741751,-2.114033267115367
2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000,0.43498309520453304,8.124648516325372,-8.435815108741751
2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000,-2.0908583118729895,23.570445158329512,8.124648516325372
2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,307910000,0.5088471381152981,-23.763896110327064,23.570445158329512
2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000,1.4359955225052623,8.067292390633618,-23.763896110327064
2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000,1.6774028269593844,7.450037565740053,8.067292390633618
2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000,0.303576031422792,-26.24601443195167,7.450037565740053
